state,state_code,district,district_code,block,block_code,panchayat,panchayat_code
Maharashtra,27,Raigad,520,Pen,4176,Belawade  Bk.,187162
Maharashtra,27,Raigad,520,Pen,4176,Benase,187163
Maharashtra,27,Raigad,520,Pen,4176,Borgaon,187164
Maharashtra,27,Raigad,520,Pen,4176,Bori,187165
Maharashtra,27,Raigad,520,Pen,4176,Borze,187166
Maharashtra,27,Raigad,520,Pen,4176,Dadar,187167
Maharashtra,27,Raigad,520,Pen,4176,Dhusmi,187171
Maharashtra,27,Raigad,520,Pen,4176,Div,187168
Maharashtra,27,Raigad,520,Pen,4176,Dolawi,187169
Maharashtra,27,Raigad,520,Pen,4176,Durshet,187170
Maharashtra,27,Raigad,520,Pen,4176,Gagode  Bk,187172
Maharashtra,27,Raigad,520,Pen,4176,Gagode Kh,187173
Maharashtra,27,Raigad,520,Pen,4176,Hamarapur,187174
Maharashtra,27,Raigad,520,Pen,4176,Jawali,187175
Maharashtra,27,Raigad,520,Pen,4176,Jite,187176
Maharashtra,27,Raigad,520,Pen,4176,Johe,187177
Maharashtra,27,Raigad,520,Pen,4176,Kalave,187178
Maharashtra,27,Raigad,520,Pen,4176,Kamarli,187179
Maharashtra,27,Raigad,520,Pen,4176,Kandale,187180
Maharashtra,27,Raigad,520,Pen,4176,Kane,187181
Maharashtra,27,Raigad,520,Pen,4176,Karav,187183
Maharashtra,27,Raigad,520,Pen,4176,Karmbeli,187182
Maharashtra,27,Raigad,520,Pen,4176,Karoti,187184
Maharashtra,27,Raigad,520,Pen,4176,Kasu,187185
Maharashtra,27,Raigad,520,Pen,4176,Kharoshi,187186
Maharashtra,27,Raigad,520,Pen,4176,Kharpale,187187
Maharashtra,27,Raigad,520,Pen,4176,Koleti,187188
Maharashtra,27,Raigad,520,Pen,4176,Kopar,187189
Maharashtra,27,Raigad,520,Pen,4176,Koprole,187190
Maharashtra,27,Raigad,520,Pen,4176,Kuhire,187191
Maharashtra,27,Raigad,520,Pen,4176,Maleghar,187193
Maharashtra,27,Raigad,520,Pen,4176,Masad Bk.,187194
Maharashtra,27,Raigad,520,Pen,4176,M.M.Dongar,187192
Maharashtra,27,Raigad,520,Pen,4176,Mundhani,187195
Maharashtra,27,Raigad,520,Pen,4176,Nigade,187197
Maharashtra,27,Raigad,520,Pen,4176,Nighawali,187196
Maharashtra,27,Raigad,520,Pen,4176,Pabal,187198
Maharashtra,27,Raigad,520,Pen,4176,Patanoli,187199
Maharashtra,27,Raigad,520,Pen,4176,Rave,187200
Maharashtra,27,Raigad,520,Pen,4176,Rode,187201
Maharashtra,27,Raigad,520,Pen,4176,Sapoli,187202
Maharashtra,27,Raigad,520,Pen,4176,Sawarsai,187203
Maharashtra,27,Raigad,520,Pen,4176,Shedshi,187204
Maharashtra,27,Raigad,520,Pen,4176,Shihu,187205
Maharashtra,27,Raigad,520,Pen,4176,Shirki,187206
Maharashtra,27,Raigad,520,Pen,4176,Sonkhar,187207
Maharashtra,27,Raigad,520,Pen,4176,Tarankhop,187208
Maharashtra,27,Raigad,520,Pen,4176,Umbarde,187209
Maharashtra,27,Raigad,520,Pen,4176,Vadakhal,187212
Maharashtra,27,Raigad,520,Pen,4176,Vadhav,187210
Maharashtra,27,Raigad,520,Pen,4176,Vakrul,187213
Maharashtra,27,Raigad,520,Pen,4176,Varap,187214
Maharashtra,27,Raigad,520,Pen,4176,Varedi,187216
Maharashtra,27,Raigad,520,Pen,4176,Varsai,187211
Maharashtra,27,Raigad,520,Pen,4176,Warawane,187215
Maharashtra,27,Raigad,520,Pen,4176,Washi,187217
Maharashtra,27,Raigad,520,Pen,4176,Washiwali,187218
Maharashtra,27,Raigad,520,Pen,4176,Zotirpada,187219
Maharashtra,27,Raigad,520,Poladpur,4186,Adawale Bk.,187220
Maharashtra,27,Raigad,520,Poladpur,4186,Bhogaon Kh.,187221
Maharashtra,27,Raigad,520,Poladpur,4186,Boraghar,187224
Maharashtra,27,Raigad,520,Poladpur,4186,Boraj,187222
Maharashtra,27,Raigad,520,Poladpur,4186,Borawale,187223
Maharashtra,27,Raigad,520,Poladpur,4186,Chambhargani Bk.,187225
Maharashtra,27,Raigad,520,Poladpur,4186,Charai,187226
Maharashtra,27,Raigad,520,Poladpur,4186,Deole,187227
Maharashtra,27,Raigad,520,Poladpur,4186,Deopur,187228
Maharashtra,27,Raigad,520,Poladpur,4186,Dhamandivi,187229
Maharashtra,27,Raigad,520,Poladpur,4186,Dharawali,187230
Maharashtra,27,Raigad,520,Poladpur,4186,Divil,187231
Maharashtra,27,Raigad,520,Poladpur,4186,Golegani,187232
Maharashtra,27,Raigad,520,Poladpur,4186,Govele,187233
Maharashtra,27,Raigad,520,Poladpur,4186,Kalawali,187234
Maharashtra,27,Raigad,520,Poladpur,4186,Kapade  Bk,187235
Maharashtra,27,Raigad,520,Poladpur,4186,Kapade Kh.,187236
Maharashtra,27,Raigad,520,Poladpur,4186,Katetali,187237
Maharashtra,27,Raigad,520,Poladpur,4186,Kondhavi,187238
Maharashtra,27,Raigad,520,Poladpur,4186,Kotawal  Bk.,187239
Maharashtra,27,Raigad,520,Poladpur,4186,Kotawal  Kh.,187240
Maharashtra,27,Raigad,520,Poladpur,4186,Kudapan  Bk.,187241
Maharashtra,27,Raigad,520,Poladpur,4186,Lohare,187242
Maharashtra,27,Raigad,520,Poladpur,4186,Mahalgur,187243
Maharashtra,27,Raigad,520,Poladpur,4186,Mahalunge,187244
Maharashtra,27,Raigad,520,Poladpur,4186,Matwan,187245
Maharashtra,27,Raigad,520,Poladpur,4186,Morasade,187246
Maharashtra,27,Raigad,520,Poladpur,4186,Morgiri,187247
Maharashtra,27,Raigad,520,Poladpur,4186,Ombali,187248
Maharashtra,27,Raigad,520,Poladpur,4186,Paithan,187249
Maharashtra,27,Raigad,520,Poladpur,4186,Palchil,187250
Maharashtra,27,Raigad,520,Poladpur,4186,Pangaloli,187251
Maharashtra,27,Raigad,520,Poladpur,4186,Parasule,187252
Maharashtra,27,Raigad,520,Poladpur,4186,Parle,187253
Maharashtra,27,Raigad,520,Poladpur,4186,Poladpur,187254
Maharashtra,27,Raigad,520,Poladpur,4186,Sadavali,187255
Maharashtra,27,Raigad,520,Poladpur,4186,Sawad,187256
Maharashtra,27,Raigad,520,Poladpur,4186,Turbhe  Bk,187257
Maharashtra,27,Raigad,520,Poladpur,4186,Turbhe Kd.,187258
Maharashtra,27,Raigad,520,Poladpur,4186,Turbhekond,245180
Maharashtra,27,Raigad,520,Poladpur,4186,Umarath,187259
Maharashtra,27,Raigad,520,Poladpur,4186,Wakan,187260
Maharashtra,27,Raigad,520,Poladpur,4186,Wazarwadi,187261
Maharashtra,27,Raigad,520,Roha,4179,Ainghar,187262
Maharashtra,27,Raigad,520,Roha,4179,Ainwahal,187263
Maharashtra,27,Raigad,520,Roha,4179,Ambewadi,187264
Maharashtra,27,Raigad,520,Roha,4179,Are Bk,259299
Maharashtra,27,Raigad,520,Roha,4179,Bhalagaon,187265
Maharashtra,27,Raigad,520,Roha,4179,Bhatsai,187266
Maharashtra,27,Raigad,520,Roha,4179,Bhise,187267
Maharashtra,27,Raigad,520,Roha,4179,Chanere,187268
Maharashtra,27,Raigad,520,Roha,4179,Chinchawali T,187270
Maharashtra,27,Raigad,520,Roha,4179,Chinchawali  T,187269
Maharashtra,27,Raigad,520,Roha,4179,Dapoli,187271
Maharashtra,27,Raigad,520,Roha,4179,Devkanhe,187272
Maharashtra,27,Raigad,520,Roha,4179,Dhamansai,187273
Maharashtra,27,Raigad,520,Roha,4179,Dhatav,187274
Maharashtra,27,Raigad,520,Roha,4179,Dhondkhar,187275
Maharashtra,27,Raigad,520,Roha,4179,Ghosale,187276
Maharashtra,27,Raigad,520,Roha,4179,Gove,187277
Maharashtra,27,Raigad,520,Roha,4179,Jamgaon,187278
Maharashtra,27,Raigad,520,Roha,4179,Kadsure,187279
Maharashtra,27,Raigad,520,Roha,4179,Khaire Kh.,187281
Maharashtra,27,Raigad,520,Roha,4179,Khamb,187282
Maharashtra,27,Raigad,520,Roha,4179,Khambere,259300
Maharashtra,27,Raigad,520,Roha,4179,Khargaon,187280
Maharashtra,27,Raigad,520,Roha,4179,Killa,187283
Maharashtra,27,Raigad,520,Roha,4179,Kokban,187284
Maharashtra,27,Raigad,520,Roha,4179,Kolad,187285
Maharashtra,27,Raigad,520,Roha,4179,Kondgaon,187286
Maharashtra,27,Raigad,520,Roha,4179,Kudali,187287
Maharashtra,27,Raigad,520,Roha,4179,Mahalunge,187291
Maharashtra,27,Raigad,520,Roha,4179,Malsai,187289
Maharashtra,27,Raigad,520,Roha,4179,Medha,187290
Maharashtra,27,Raigad,520,Roha,4179,Medhali   Kh.,187288
Maharashtra,27,Raigad,520,Roha,4179,Nagothana,187292
Maharashtra,27,Raigad,520,Roha,4179,Neharunagar,187293
Maharashtra,27,Raigad,520,Roha,4179,Nhave,187294
Maharashtra,27,Raigad,520,Roha,4179,Nidi,187295
Maharashtra,27,Raigad,520,Roha,4179,Pahoor,187296
Maharashtra,27,Raigad,520,Roha,4179,Palas,187297
Maharashtra,27,Raigad,520,Roha,4179,Patansai,187298
Maharashtra,27,Raigad,520,Roha,4179,Pingalsai,187300
Maharashtra,27,Raigad,520,Roha,4179,Pingode,187299
Maharashtra,27,Raigad,520,Roha,4179,Pugaon,187301
Maharashtra,27,Raigad,520,Roha,4179,Pui,187302
Maharashtra,27,Raigad,520,Roha,4179,Roth   Bk,187303
Maharashtra,27,Raigad,520,Roha,4179,Roth   Kh,187304
Maharashtra,27,Raigad,520,Roha,4179,Sambhe,187305
Maharashtra,27,Raigad,520,Roha,4179,Sanegaon,187306
Maharashtra,27,Raigad,520,Roha,4179,Sarsoli,187307
Maharashtra,27,Raigad,520,Roha,4179,Shedsai,187308
Maharashtra,27,Raigad,520,Roha,4179,Shenvai,187309
Maharashtra,27,Raigad,520,Roha,4179,Talghar,187310
Maharashtra,27,Raigad,520,Roha,4179,Talwali T Ashtami,187311
Maharashtra,27,Raigad,520,Roha,4179,Tambadi,187312
Maharashtra,27,Raigad,520,Roha,4179,Tise,187313
Maharashtra,27,Raigad,520,Roha,4179,Varsgaon,187319
Maharashtra,27,Raigad,520,Roha,4179,Virjoli,187314
Maharashtra,27,Raigad,520,Roha,4179,Wali,187315
Maharashtra,27,Raigad,520,Roha,4179,Wangani,187316
Maharashtra,27,Raigad,520,Roha,4179,Wani,187317
Maharashtra,27,Raigad,520,Roha,4179,Waravatane,187320
Maharashtra,27,Raigad,520,Roha,4179,Warse,187318
Maharashtra,27,Raigad,520,Roha,4179,Washi,187321
Maharashtra,27,Raigad,520,Roha,4179,Wavepotge,187322
Maharashtra,27,Raigad,520,Roha,4179,Yeral,187323
Maharashtra,27,Raigad,520,Shrivardhan,4183,Adgaon,187324
Maharashtra,27,Raigad,520,Shrivardhan,4183,Arathi,187325
Maharashtra,27,Raigad,520,Shrivardhan,4183,Bagmandala,187326
Maharashtra,27,Raigad,520,Shrivardhan,4183,Bharadkhol,187327
Maharashtra,27,Raigad,520,Shrivardhan,4183,Bhoste,187328
Maharashtra,27,Raigad,520,Shrivardhan,4183,Borli Panchatan,187329
Maharashtra,27,Raigad,520,Shrivardhan,4183,Chikhalap,187330
Maharashtra,27,Raigad,520,Shrivardhan,4183,Danda,187331
Maharashtra,27,Raigad,520,Shrivardhan,4183,Dandguri,187332
Maharashtra,27,Raigad,520,Shrivardhan,4183,Dighi,187334
Maharashtra,27,Raigad,520,Shrivardhan,4183,Diveagar,187335
Maharashtra,27,Raigad,520,Shrivardhan,4183,Galsure,187336
Maharashtra,27,Raigad,520,Shrivardhan,4183,Gani,187337
Maharashtra,27,Raigad,520,Shrivardhan,4183,Gaulwadi,187338
Maharashtra,27,Raigad,520,Shrivardhan,4183,Guladhe,187339
Maharashtra,27,Raigad,520,Shrivardhan,4183,Hareshwar,187333
Maharashtra,27,Raigad,520,Shrivardhan,4183,Harvit,187340
Maharashtra,27,Raigad,520,Shrivardhan,4183,Jasavali,187341
Maharashtra,27,Raigad,520,Shrivardhan,4183,Kalinje,187342
Maharashtra,27,Raigad,520,Shrivardhan,4183,Karivane,187343
Maharashtra,27,Raigad,520,Shrivardhan,4183,Karle,187344
Maharashtra,27,Raigad,520,Shrivardhan,4183,Khargaon,187345
Maharashtra,27,Raigad,520,Shrivardhan,4183,Khujare,187346
Maharashtra,27,Raigad,520,Shrivardhan,4183,Kolmandala,187347
Maharashtra,27,Raigad,520,Shrivardhan,4183,Kudgaon,187348
Maharashtra,27,Raigad,520,Shrivardhan,4183,Kudki,187349
Maharashtra,27,Raigad,520,Shrivardhan,4183,Maral,187350
Maharashtra,27,Raigad,520,Shrivardhan,4183,Meghare,187351
Maharashtra,27,Raigad,520,Shrivardhan,4183,Nagaloli,187352
Maharashtra,27,Raigad,520,Shrivardhan,4183,Nigadi,187353
Maharashtra,27,Raigad,520,Shrivardhan,4183,Ranavali,187354
Maharashtra,27,Raigad,520,Shrivardhan,4183,Saigaon,187355
Maharashtra,27,Raigad,520,Shrivardhan,4183,Sakhrone,187356
Maharashtra,27,Raigad,520,Shrivardhan,4183,Sarve,187357
Maharashtra,27,Raigad,520,Shrivardhan,4183,Shekhadi,187358
Maharashtra,27,Raigad,520,Shrivardhan,4183,Shiste,187359
Maharashtra,27,Raigad,520,Shrivardhan,4183,Vadavali,187361
Maharashtra,27,Raigad,520,Shrivardhan,4183,Vadghar,187360
Maharashtra,27,Raigad,520,Shrivardhan,4183,Vakalghar,187362
Maharashtra,27,Raigad,520,Shrivardhan,4183,Vanjale,187363
Maharashtra,27,Raigad,520,Shrivardhan,4183,Vave T.,187364
Maharashtra,27,Raigad,520,Shrivardhan,4183,Velas,187365
Maharashtra,27,Raigad,520,Shrivardhan,4183,Walvati,187366
Maharashtra,27,Raigad,520,Sudhagad,4180,Aaptawane,187368
Maharashtra,27,Raigad,520,Sudhagad,4180,Aatone,187369
Maharashtra,27,Raigad,520,Sudhagad,4180,Adula Se,187367
Maharashtra,27,Raigad,520,Sudhagad,4180,Bharje,187370
Maharashtra,27,Raigad,520,Sudhagad,4180,Chandargaon,187371
Maharashtra,27,Raigad,520,Sudhagad,4180,Chikhalgaon,187372
Maharashtra,27,Raigad,520,Sudhagad,4180,Chive,187373
Maharashtra,27,Raigad,520,Sudhagad,4180,Dahigaon,187374
Maharashtra,27,Raigad,520,Sudhagad,4180,Ghotawade,187375
Maharashtra,27,Raigad,520,Sudhagad,4180,Gomashi,187376
Maharashtra,27,Raigad,520,Sudhagad,4180,Hatond,187377
Maharashtra,27,Raigad,520,Sudhagad,4180,Jambhulpada,187399
Maharashtra,27,Raigad,520,Sudhagad,4180,Kalamb,187379
Maharashtra,27,Raigad,520,Sudhagad,4180,Khandpoli,187378
Maharashtra,27,Raigad,520,Sudhagad,4180,Khavali,187380
Maharashtra,27,Raigad,520,Sudhagad,4180,Kumbharshet,187381
Maharashtra,27,Raigad,520,Sudhagad,4180,Mahagaon,187382
Maharashtra,27,Raigad,520,Sudhagad,4180,Mangaon,187383
Maharashtra,27,Raigad,520,Sudhagad,4180,Nadsur,187384
Maharashtra,27,Raigad,520,Sudhagad,4180,Nagshet,187385
Maharashtra,27,Raigad,520,Sudhagad,4180,Nandgaon,187386
Maharashtra,27,Raigad,520,Sudhagad,4180,Navghar,187387
Maharashtra,27,Raigad,520,Sudhagad,4180,Nenwali,187388
Maharashtra,27,Raigad,520,Sudhagad,4180,Pacchapur,187389
Maharashtra,27,Raigad,520,Sudhagad,4180,Pali,187390
Maharashtra,27,Raigad,520,Sudhagad,4180,Parali,187391
Maharashtra,27,Raigad,520,Sudhagad,4180,Rabgaon,187392
Maharashtra,27,Raigad,520,Sudhagad,4180,Rasal,187393
Maharashtra,27,Raigad,520,Sudhagad,4180,Shiloshi,187394
Maharashtra,27,Raigad,520,Sudhagad,4180,Siddheshwar,187395
Maharashtra,27,Raigad,520,Sudhagad,4180,Tadgaon,187396
Maharashtra,27,Raigad,520,Sudhagad,4180,Tiware,187397
Maharashtra,27,Raigad,520,Sudhagad,4180,Uddhar,187398
Maharashtra,27,Raigad,520,Sudhagad,4180,Vaghoshi,187400
Maharashtra,27,Raigad,520,Tala,4182,Bhanang,187401
Maharashtra,27,Raigad,520,Tala,4182,Borghar Haveli,187402
Maharashtra,27,Raigad,520,Tala,4182,Charai Khurd,187403
Maharashtra,27,Raigad,520,Tala,4182,Falshet Karnala,187404
Maharashtra,27,Raigad,520,Tala,4182,Girane,187405
Maharashtra,27,Raigad,520,Tala,4182,Kakadshet,187406
Maharashtra,27,Raigad,520,Tala,4182,Mahagaon,187407
Maharashtra,27,Raigad,520,Tala,4182,Majgaon,187408
Maharashtra,27,Raigad,520,Tala,4182,Maluk,187409
Maharashtra,27,Raigad,520,Tala,4182,Mandad,187410
Maharashtra,27,Raigad,520,Tala,4182,Medhe,187411
Maharashtra,27,Raigad,520,Tala,4182,Nigudshet,187412
Maharashtra,27,Raigad,520,Tala,4182,Padhavan,187413
Maharashtra,27,Raigad,520,Tala,4182,Panheli,187414
Maharashtra,27,Raigad,520,Tala,4182,Pitsai,187415
Maharashtra,27,Raigad,520,Tala,4182,Rahatad,187416
Maharashtra,27,Raigad,520,Tala,4182,Rowale,187417
Maharashtra,27,Raigad,520,Tala,4182,Shenavali,187418
Maharashtra,27,Raigad,520,Tala,4182,Sonsade,187419
Maharashtra,27,Raigad,520,Tala,4182,Tale,187420
Maharashtra,27,Raigad,520,Tala,4182,Talegao T.Tale,187421
Maharashtra,27,Raigad,520,Tala,4182,Usar Khurd,187422
Maharashtra,27,Raigad,520,Tala,4182,Vaijaloshi,187424
Maharashtra,27,Raigad,520,Tala,4182,Wanaste,187423
Maharashtra,27,Raigad,520,Tala,4182,Waral,187425
Maharashtra,27,Raigad,520,Tala,4182,Washi Haveli,187426
Maharashtra,27,Raigad,520,Uran,4172,Aware,187427
Maharashtra,27,Raigad,520,Uran,4172,Bhendkhal,187428
Maharashtra,27,Raigad,520,Uran,4172,Bokadwira,187429
Maharashtra,27,Raigad,520,Uran,4172,Chanje,187430
Maharashtra,27,Raigad,520,Uran,4172,Chirle,187431
Maharashtra,27,Raigad,520,Uran,4172,Chirner,187432
Maharashtra,27,Raigad,520,Uran,4172,Dhutum,187433
Maharashtra,27,Raigad,520,Uran,4172,Dighode,187434
Maharashtra,27,Raigad,520,Uran,4172,Dongari,187435
Maharashtra,27,Raigad,520,Uran,4172,Gharapuri,187437
Maharashtra,27,Raigad,520,Uran,4172,Hanuman,187438
Maharashtra,27,Raigad,520,Uran,4172,Jasai,187439
Maharashtra,27,Raigad,520,Uran,4172,Jaskhar,187440
Maharashtra,27,Raigad,520,Uran,4172,Jui,187441
Maharashtra,27,Raigad,520,Uran,4172,Kalambusare,187442
Maharashtra,27,Raigad,520,Uran,4172,Karal,187443
Maharashtra,27,Raigad,520,Uran,4172,Kegaon,187444
Maharashtra,27,Raigad,520,Uran,4172,Koprole,187445
Maharashtra,27,Raigad,520,Uran,4172,Mhatvali,187446
Maharashtra,27,Raigad,520,Uran,4172,Nagaon,187447
Maharashtra,27,Raigad,520,Uran,4172,Navghar,187448
Maharashtra,27,Raigad,520,Uran,4172,Navin Sheve,187449
Maharashtra,27,Raigad,520,Uran,4172,Pagote,187450
Maharashtra,27,Raigad,520,Uran,4172,Panje,187451
Maharashtra,27,Raigad,520,Uran,4172,Phunde,187436
Maharashtra,27,Raigad,520,Uran,4172,Pirkon,187452
Maharashtra,27,Raigad,520,Uran,4172,Punade,187453
Maharashtra,27,Raigad,520,Uran,4172,Ransai,187454
Maharashtra,27,Raigad,520,Uran,4172,Sarade,187455
Maharashtra,27,Raigad,520,Uran,4172,Sonari,187456
Maharashtra,27,Raigad,520,Uran,4172,Vasheni,187457
Maharashtra,27,Raigad,520,Uran,4172,Veshvi,187458
Maharashtra,27,Raigad,520,Uran,4172,Windhane,187459
